NDB_No	Nutr_No	Isfl_Val (mg Per 100g)	SD	n	Min	Max	CC	DataSrc_ID
1056	710	0		1	0	0	D	31
1056	711	0		1	0	0	D	31
1056	713	0		1	0	0	D	31
1077	710	0		1	0	0	C	31
1077	711	0	0	149	0	0	B	31,43
1077	713	0		1	0	0	C	31
1079	710	0		1	0	0	C	89
1079	711	0		1	0	0	C	89
1079	712	0		1	0	0	C	89
1079	713	0		1	0	0	C	89
1079	715	0.0001		1	0.0001	0.0001		89
1079	716	0		1	0	0		89
1116	710	0		1	0	0	D	31
1116	711	0		1	0	0	D	31
1116	713	0		1	0	0	D	31
1123	710	0.02		2	0	0.03	C	31, 76a
1123	711	0.02		1	0.01	0.02	C	31, 76a
1123	713	0.05		1	0.05	0.05	D	31
1123	714	0.05		1	0.05	0.05		31
1123	715	0.05		1	0.05	0.05		31
1123	716	0		1	0	0		31
2019	710	0.01	0	3	0.01	0.01	C	57
2019	711	0.01	0	3	0.01	0.01	C	57
2019	713	0.02	0	3	0.02	0.02	C	57
2019	714	0.01		1	0.01	0.01		57
2019	715	0.01		1	0.01	0.01		57
2019	716	0		1	0	0		57
2046	710	0		1	0	0	D	31
2046	711	0		1	0	0	D	31
2046	713	0		1	0	0	D	31
3841	710	0.73	0.408509486	11	0.39	1.91	A	37,86
3841	711	1.367272727	0.370056507	11	0.86	2.26	A	37,86
3841	712	0.117	0.015670212	10	0.09	0.14	A	37,
3841	713	2.205454545	0.736116345	11	1.34	4.17	A	37,86
3843	710	6.033	0	6	6.033	6.033	B	69,70
3843	711	12.233	0.505964426	6	11.433	13.033	B	69,70
3843	712	2.7335	0.02118726	6	2.7	2.767	B	69,70
3843	713	25.81790909	2.850546476	11	20.166	31.6	A	69,70,85
3890	710	0.75	0	4	0.75	0.75	B	69
3890	711	1.6	0	4	1.6	1.6	B	69
3890	712	0.275	0	4	0.275	0.275	B	69
3890	713	2.625	0	4	2.625	2.625	B	69
3891	710	0.9764	0.164413138	5	0.794	1.25	B	70,75
3891	711	2.6922	0.455381126	5	2.187	3.45	B	70,75
3891	712	0.35	0	2	0.35	0.35	B	70
3891	713	3.8086	0.745988559	5	2.981	5.05	B	70,75
3893	710	5.7	0	2	5.7	5.7	B	70
3893	711	13.55	0	2	13.55	13.55	B	70
3893	712	2.05	0	2	2.05	2.05	B	70
3893	713	28.01428571	2.952250381	7	21.3	30.7	B	70,85
3931	710	7.225	0.061237244	4	7.15	7.3	B	69,70
3931	711	14.75	0.204124145	4	14.5	15	B	69,70
3931	712	3	0.040824829	4	2.95	3.05	B	69,70
3931	713	25	0.081649658	4	24.9	25.1	B	69,70
4044	710	0	0	3	0	0	B	66
4044	711	0	0	3	0	0	B	66
4044	712	0	0	3	0	0	B	66
4044	713	0	0	3	0	0	B	66
5323	710	0.25	0.070710678	2	0.2	0.3	C	91
5323	711	0.3	0	2	0.3	0.3	C	91
5323	712	0	0	2	0	0	C	91
5323	713	0.55	0.070710678	2	0.5	0.6	C	91
5327	710	0.2	0.141421356	2	0.1	0.3	C	91
5327	711	0.25	0.070710678	2	0.2	0.3	C	91
5327	712	0	0	2	0	0	C	91
5327	713	0.55	0.212132034	2	0.4	0.7	C	91
6016	710	0		1	0	0	C	91
6016	711	0.1		1	0.1	0.1	C	91
6016	712	0		1	0	0	C	91
6016	713	0.1		1	0.1	0.1	C	91
6019	710	0		1	0	0	C	91
6019	711	0		1	0	0	C	91
6019	712	0		1	0	0	C	91
6019	713	0		1	0	0	C	91
6043	710	0		1	0	0	C	91
6043	711	0		1	0	0	C	91
6043	712	0		1	0	0	C	91
6043	713	0		1	0	0	C	91
6065	710	0		1	0	0	C	91
6065	711	0		1	0	0	C	91
6065	712	0		1	0	0	C	91
6065	713	0		1	0	0	C	91
6071	710	0	0	2	0	0	C	91
6071	711	0	0	2	0	0	C	91
6071	712	0	0	2	0	0	C	91
6071	713	0	0	2	0	0	C	91
6075	710	0	0	2	0	0	C	91
6075	711	0	0	2	0	0	C	91
6075	712	0	0	2	0	0	C	91
6075	713	0.1	0	2	0.1	0.1	C	91
6118	710	0	0	2	0	0	C	91
6118	711	0	0	2	0	0	C	91
6118	712	0	0	2	0	0	C	91
6118	713	0	0	2	0	0	C	91
6119	710	0		1	0	0	C	91
6119	711	0		1	0	0	C	91
6119	712	0		1	0	0	C	91
6119	713	0		1	0	0	C	91
6121	710	0		1	0	0	C	91
6121	711	0		1	0	0	C	91
6121	712	0		1	0	0	C	91
6121	713	0		1	0	0	C	91
6122	710	0	0	3	0	0	C	91
6122	711	0	0	3	0	0	C	91
6122	712	0	0	3	0	0	C	91
6122	713	0	0	3	0	0	C	91
6125	710	0.15	0.212132034	2	0	0.3	C	91
6125	711	0.15	0.212132034	2	0	0.3	C	91
6125	712	0.05	0.070710678	2	0	0.1	C	91
6125	713	0.35	0.494974747	2	0	0.7	C	91
6175	710	6.1	5.515432893	2	2.2	10	C	91
6175	711	3.25	2.192031022	2	1.7	4.8	C	91
6175	712	0.55	0.494974747	2	0.2	0.9	C	91
6175	713	9.9	8.202438662	2	4.1	15.7	C	91
6183	710	0		1	0	0	C	91
6183	711	0		1	0	0	C	91
6183	712	0		1	0	0	C	91
6183	713	0		1	0	0	C	91
6194	710	0	0	2	0	0	C	91
6194	711	0	0	2	0	0	C	91
6194	712	0	0	2	0	0	C	91
6194	713	0	0	2	0	0	C	91
6419	710	0		1	0	0	D	89
6419	711	0		1	0	0	D	89
6419	712	0		1	0	0	D	89
6419	713	0		1	0	0	D	89
6419	715	0.0001		1	0.0001	0.0001		89
6419	716	0		1	0	0		89
6468	710	0		1	0	0	D	89
6468	711	0		1	0	0	D	89
6468	712	0		1	0	0	D	89
6468	713	0		1	0	0	D	89
6468	715	0		1	0	0		89
6468	716	0		1	0	0		89
6971	710	0.1		1	0.1	0.1	C	91
6971	711	0		1	0	0	C	91
6971	712	0		1	0	0	C	91
6971	713	0.2		1	0.2	0.2	C	91
6982	710	0.733333333	0.527046277	3	0.4	1.4	C	91
6982	711	0.433333333	0.527046277	3	0.1	1.1	C	91
6982	712	0.066666667	0.105409255	3	0	0.2	C	91
6982	713	1.233333333	1.159501809	3	0.5	2.7	C	91
6983	710	0		1	0	0	C	91
6983	711	0.3		1	0.3	0.3	C	91
6983	712	0		1	0	0	C	91
6983	713	0.4		1	0.4	0.4	C	91
7022	710	1		1	1	1	C	91
7022	711	0.8		1	0.8	0.8	C	91
7022	712	0.1		1	0.1	0.1	C	91
7022	713	1.9		1	1.9	1.9	C	91
7023	710	0.05	0.070710678	2	0	0.1	C	89,91
7023	711	0.05	0.070710678	2	0	0.1	C	89,91
7023	712	0	0	2	0	0	C	89,91
7023	713	0.15	0.212132034	2	0	0.3	C	89,91
7023	715	0.0006		1	0.0006	0.0006		89
7023	716	0.0001		1	0.0001	0.0001		89
7029	710	0		1	0	0	D	89
7029	711	0		1	0	0	D	89
7029	712	0		1	0	0	D	89
7029	713	0		1	0	0	D	89
7029	715	0.0003		1	0.0003	0.0003		89
7029	716	0.0001		1	0.0001	0.0001		89
7075	710	0.25	0.070710678	2	0.2	0.3	C	91
7075	711	0.4	0.141421356	2	0.3	0.5	C	91
7075	712	0	0	2	0	0	C	91
7075	713	0.7	0.141421356	2	0.6	0.8	C	91
7083	710	0		1	0	0	C	91
7083	711	0		1	0	0	C	91
7083	712	0		1	0	0	C	91
7083	713	0		1	0	0	C	91
7905	710	0		1	0	0	C	91
7905	711	0		1	0	0	C	91
7905	712	0		1	0	0	C	91
7905	713	0.1		1	0.1	0.1	C	91
7956	710	0		1	0	0	D	89
7956	711	0		1	0	0	D	89
7956	712	0		1	0	0	D	89
7956	713	0		1	0	0	D	89
7956	715	0.0002		1	0.0002	0.0002		89
7956	716	0.0004		1	0.0004	0.0004		89
8001	710	0		1	0	0	B	49
8001	711	0		1	0	0	B	49
8001	713	0		1	0	0	B	49
8013	710	0		1	0	0	D	89
8013	711	0		1	0	0	D	89
8013	712	0		1	0	0	D	89
8013	713	0		1	0	0	D	89
8013	715	0.0029		1	0.0029	0.0029		89
8013	716	0.0002		1	0.0002	0.0002		89
8020	710	0		1	0	0	B	49
8020	711	0		1	0	0	B	49
8020	713	0		1	0	0	B	49
8060	715	0.0005		1	0.0005	0.0005		89
8060	716	0.0002		1	0.0002	0.0002		89
8065	710	0		1	0	0	B	49
8065	711	0		1	0	0	B	49
8065	713	0		1	0	0	B	49
8067	710	0		1	0	0	B	49
8067	711	0		1	0	0	B	49
8067	713	0		1	0	0	B	49
8090	710	0		1	0	0	D	31
8090	711	0		1	0	0	D	31
8090	713	0		1	0	0	D	31
8102	710	0		1	0	0	D	31
8102	711	0		1	0	0	D	31
8102	713	0		1	0	0	D	31
8234	715	0.0004		1	0.0004	0.0004		89
8234	716	0		1	0	0		89
8385	710	41.9		1	41.9	41.9	C	91
8385	711	41.9		1	41.9	41.9	C	91
8385	712	10.2		1	10.2	10.2	C	91
8385	713	93.9		1	93.9	93.9	C	91
8390	710	0		1	0	0	C	91
8390	711	0		1	0	0	C	91
8390	712	0		1	0	0	C	91
8390	713	0		1	0	0	C	91
8393	710	8.4		1	8.4	8.4	C	91
8393	711	7.7		1	7.7	7.7	C	91
8393	712	1.4		1	1.4	1.4	C	91
8393	713	17.4		1	17.4	17.4	C	91
9003	710	0	0	5	0	0	B	31,51,89
9003	711	0	0	5	0	0	B	31,51,89
9003	712	0		1	0	0	C	89
9003	713	0	0	5	0	0	B	31,51,89
9003	715	0.0002		1	0.0002	0.0002		89
9003	716	0		1	0	0		89
9004	710	0	0	3	0	0	B	51
9004	711	0	0	3	0	0	B	51
9004	713	0	0	3	0	0	B	51
9005	710	0		1	0	0	B	51
9005	711	0		1	0	0	B	51
9005	713	0		1	0	0	B	51
9016	710	0		1	0	0	D	31
9016	711	0		1	0	0	D	31
9016	713	0		1	0	0	D	31
9021	710	0	0	2	0	0	C	31,51
9021	711	0	0	2	0	0	C	31,51
9021	713	0	0	2	0	0	C	31,51
9024	710	0		1	0	0	B	51
9024	711	0		1	0	0	B	51
9024	713	0		1	0	0	B	51
9032	710	0.003333333	0.005773503	3	0	0.01	C	31,51,89
9032	711	0.013333333	0.011547005	3	0	0.02	C	31,51,89
9032	712	0		1	0	0	C	89
9032	713	0.016666667	0.015275252	3	0	0.03	C	31,51,89
9032	714	0.05		1	0.05	0.05		31
9032	715	0.00625	0.008838835	2	0	0.0125		31, 89
9032	716	0.0021	0.002969848	2	0	0.0042		31, 89
9037	710	0	0	2	0	0	C	31,51
9037	711	0	0	2	0	0	C	31,51
9037	713	0	0	2	0	0	C	31,51
9040	710	0	0	3	0	0	C	31,51,89
9040	711	0	0	3	0	0	C	31,51,89
9040	712	0		1	0	0	C	89
9040	713	0	0	3	0	0	C	31,51,89
9040	715	0.0003		1	0.0003	0.0003		89
9040	716	0		1	0	0		89
9042	710	0		1	0	0	C	56
9042	711	0		1	0	0	C	56
9042	713	0		1	0	0	C	56
9050	710	0	0	2	0	0	C	56,89
9050	711	0	0	2	0	0	C	56,89
9050	712	0		1	0	0	C	89
9050	713	0	0	2	0	0	C	56,89
9050	715	0.0009		1	0.0009	0.0009		89
9050	716	0.0002		1	0.0002	0.0002		89
9070	710	0		1	0	0	B	51
9070	711	0		1	0	0	B	51
9070	713	0		1	0	0	B	51
9078	710	0	0	2	0	0	C	51,56
9078	711	0	0	2	0	0	C	51,56
9078	713	0	0	2	0	0	C	51,56
9083	710	0.016666667	0.028867513	3	0	0.05	B	51,56,89
9083	711	0.06	0.103923048	3	0	0.18	B	51,56,89
9083	712	0		1	0	0	C	89
9083	713	0.073333333	0.127017059	3	0	0.22	B	51,56,89
9083	715	0.0004		1	0.0004	0.0004		89
9083	716	0		1	0	0		89
9087	710	0	0	2	0	0	C	51,89
9087	711	0.005	0.007071068	2	0	0.01	C	51,89
9087	712	0		1	0	0	C	89
9087	713	0.005	0.007071068	2	0	0.01	C	51,89
9087	715	0.0004		1	0.0004	0.0004		89
9087	716	0.0008		1	0.0008	0.0008		89
9089	710	0		1	0	0	B	51
9089	711	0		1	0	0	B	51
9089	713	0		1	0	0	B	51
9094	710	0		1	0	0	B	51
9094	711	0		1	0	0	B	51
9094	713	0.01		1	0.01	0.01	B	51
9099	710	0		1	0	0	B	51
9099	711	0		1	0	0	B	51
9099	713	0		1	0	0	B	51
9107	710	0		1	0	0	B	51
9107	711	0		1	0	0	B	51
9107	713	0		1	0	0	B	51
9112	710	0		1	0	0	D	89
9112	711	0		1	0	0	D	89
9112	712	0		1	0	0	D	89
9112	713	0		1	0	0	D	89
9112	715	0.0002		1	0.0002	0.0002		89
9112	716	0.0002		1	0.0002	0.0002		89
9116	710	0.04		1	0.04	0.04	D	31
9116	711	0.03		1	0.03	0.03	D	31
9116	713	0.06		1	0.06	0.06	D	31
9116	714	0.05		1	0.05	0.05		31
9116	715	0.05		1	0.05	0.05		31
9116	716	0.05		1	0.05	0.05		31
9120	710	0		1	0	0	B	51
9120	711	0		1	0	0	B	51
9120	713	0		1	0	0	B	51
9123	710	0		1	0	0	D	31
9123	711	0		1	0	0	D	31
9123	713	0		1	0	0	D	31
9148	710	0		1	0	0	B	51
9148	711	0		1	0	0	B	51
9148	713	0		1	0	0	B	51
9152	710	0		1	0	0	B	51
9152	711	0		1	0	0	B	51
9152	713	0		1	0	0	B	51
9176	710	0	0	2	0	0	C	31,51
9176	711	0	0	2	0	0	C	31,51
9176	713	0.005	0.007071068	2	0	0.01	C	31,51
9181	710	0	0	3	0	0	C	31,51,89
9181	711	0	0	3	0	0	C	31,51,89
9181	712	0		1	0	0	C	89
9181	713	0	0	3	0	0	C	31,51,89
9181	715	0.0002		1	0.0002	0.0002		89
9181	716	0		1	0	0		89
9184	710	0		1	0	0	B	51
9184	711	0		1	0	0	B	51
9184	713	0		1	0	0	B	51
9191	710	0		1	0	0	B	51
9191	711	0		1	0	0	B	51
9191	713	0		1	0	0	B	51
9194	710	0	0	2	0	0	C	51,89
9194	711	0	0	2	0	0	C	51,89
9194	712	0		1	0	0	C	89
9194	713	0.005	0.007071068	2	0	0.01	C	51,89
9194	715	0.0012		1	0.0012	0.0012		89
9194	716	0.0002		1	0.0002	0.0002		89
9200	710	0	0	2	0	0	C	31,51
9200	711	0	0	2	0	0	C	31,51
9200	713	0	0	2	0	0	C	31,51
9202	710	0		1	0	0	D	89
9202	711	0		1	0	0	D	89
9202	712	0		1	0	0	D	89
9202	713	0		1	0	0	D	89
9202	715	0.0011		1	0.0011	0.0011		89
9202	716	0.0002		1	0.0002	0.0002		89
9209	710	0.006666667	0.011547005	3	0	0.02	C	31,51,89
9209	711	0.006666667	0.011547005	3	0	0.02	C	31,51,89
9209	712	0		1	0	0	C	89
9209	713	0.013333333	0.023094011	3	0	0.04	C	31,51,89
9209	714	0.05		1	0.05	0.05		31
9209	715	0.02505	0.035284628	2	0.0001	0.05		31,89
9209	716	0.02645	0.037405949	2	0	0.0529		31,89
9218	710	0		1	0	0	B	51
9218	711	0		1	0	0	B	51
9218	713	0		1	0	0	B	51
9219	710	0		1	0	0	B	51
9219	711	0		1	0	0	B	51
9219	713	0		1	0	0	B	51
9226	710	0		1	0	0	D	31
9226	711	0		1	0	0	D	31
9226	713	0		1	0	0	D	31
9231	710	0.01		1	0.01	0.01	B	51
9231	711	0.01		1	0.01	0.01	B	51
9231	713	0.02		1	0.02	0.02	B	51
9236	710	0	0	3	0	0	C	31,51,89
9236	711	0	0	3	0	0	C	31,51,89
9236	712	0		1	0	0	C	89
9236	713	0	0	3	0	0	C	31,51,89
9236	714	0		1	0	0		31
9236	715	0.00025	0.000353553	2	0	0.0005		31,89
9236	716	5.00E-05	7.07E-05	2	0	0.0001		31,89
9240	710	0		1	0	0	B	51
9240	711	0		1	0	0	B	51
9240	713	0		1	0	0	B	51
9252	710	0	0	2	0	0	C	31,51
9252	711	0	0	2	0	0	C	31,51
9252	713	0	0	2	0	0	C	31,51
9256	710	0		1	0	0	B	51
9256	711	0		1	0	0	B	51
9256	713	0		1	0	0	B	51
9266	710	0	0	2	0	0	C	31,51
9266	711	0	0	2	0	0	C	31,51
9266	713	0	0	2	0	0	C	31,51
9268	710	0		1	0	0	B	51
9268	711	0		1	0	0	B	51
9268	713	0		1	0	0	B	51
9277	710	0		1	0	0	B	50
9277	711	0		1	0	0	B	50
9277	713	0		1	0	0	B	50
9278	710	0		1	0	0	B	50
9278	711	0		1	0	0	B	50
9278	713	0		1	0	0	B	50
9279	710	0	0	3	0	0	B	31,51
9279	711	0.003333333	0.005773503	3	0	0.01	B	31,51
9279	713	0.003333333	0.005773503	3	0	0.01	B	31,51
9286	710	0		1	0	0	B	51
9286	711	0		1	0	0	B	51
9286	713	0		1	0	0	B	51
9291	710	0	0	3	0	0	C	31,51,89
9291	711	0.003333333	0.005773503	3	0	0.01	C	31,51,89
9291	712	0		1	0	0	C	89
9291	713	0.003333333	0.005773503	3	0	0.01	C	31,51,89
9291	714	0		1	0	0		31
9291	715	0.00025	0.000353553	2	0	0.0005		31,89
9291	716	0.0009	0.001272792	2	0	0.0018		31,89
9292	710	0		1	0	0	B	51
9292	711	0.01		1	0.01	0.01	B	51
9292	713	0.02		1	0.02	0.02	B	51
9298	710	0.026666667	0.030550505	3	0	0.06	C	31,51,89
9298	711	0.05	0.060827625	3	0.01	0.12	C	31,51,89
9298	712	0		1	0	0	C	89
9298	713	0.076666667	0.090737717	3	0.01	0.18	C	31,51,89
9298	714	0		1	0	0		31
9298	715	0.0002	0.000282843	2	0	0.0004		31,89
9298	716	0.0001	0.000141421	2	0	0.0002		31,89
9302	710	0	0	3	0	0	B	51,56,89
9302	711	0	0	3	0	0	B	51,56,89
9302	712	0		1	0	0	C	89
9302	713	0.003333333	0.005773503	3	0	0.01	B	51,56,89
9302	715	0.0011		1	0.0011	0.0011		89
9302	716	0.0005		1	0.0005	0.0005		89
9304	710	0		1	0	0	B	51
9304	711	0		1	0	0	B	51
9304	713	0		1	0	0	B	51
9307	710	0		1	0	0	B	51
9307	711	0		1	0	0	B	51
9307	713	0		1	0	0	B	51
9316	710	0	0	4	0	0	B	31,51,56,89
9316	711	0	0	4	0	0	B	31,51,56,89
9316	712	0		1	0	0	C	89
9316	713	0.0025	0.005	4	0	0.01	B	31,51,56,89
9316	715	0		1	0	0		89
9316	716	0.0003		1	0.0003	0.0003		89
9326	710	0	0	3	0	0	C	31,51,89
9326	711	0	0	3	0	0	C	31,51,89
9326	712	0		1	0	0	C	89
9326	713	0	0	3	0	0	C	31,51,89
9326	715	0		1	0	0		89
9326	716	0		1	0	0		89
9433	710	0		1	0	0	B	51
9433	711	0		1	0	0	B	51
9433	713	0		1	0	0	B	51
11001	710	0.01875	0.051103886	8	0	0.15	B	24,31,66,89
11001	711	0.01625	0.040233692	8	0	0.12	B	24,31,66,89
11001	712	0	0	6	0	0	B	66,89
11001	713	0.035	0.091261007	8	0	0.27	B	24,31,66,89
11001	714	0.03345	0.047305444	2	0	0.0669		24,31
11001	715	1.4339	2.14257349	3	0.0185	3.8989		24,31,89
11001	716	1.595933333	2.671374621	3	0.0025	4.68		24,31,89
11011	710	0.03	0.042426407	2	0	0.06	C	31,50
11011	711	0	0	2	0	0	C	31,50
11011	713	0.03	0.042426407	2	0	0.06	C	31,50
11011	714	0		1	0	0		31
11011	715	0		1	0	0		31
11011	716	0.05		1	0.05	0.05		31
11012	710	0		1	0	0	B	50
11012	711	0		1	0	0	B	50
11012	713	0		1	0	0	B	50
11038	710	0		1	0	0	D	89
11038	711	0		1	0	0	D	89
11038	712	0		1	0	0	D	89
11038	713	0		1	0	0	D	89
11038	715	0.0001		1	0.0001	0.0001		89
11038	716	0		1	0	0		89
11043	710	0.062727273	0.117221976	11	0	0.39	B	31,50,64,73,89
11043	711	0.084545455	0.145390895	11	0	0.42	B	31,50,64,73,89
11043	712	0	0	4	0	0	C	73,89
11043	713	0.104	0.244027321	10	0	0.81	B	31,64,73,89
11043	714	0.0125	0.025	10	0	0.05		31,64,73
11043	715	0.01165	0.012709183	6	0	0.0261		24,31,73,89
11043	716	0.932	1.012759386	6	0	2.0004		24,31,73,89
11052	710	0.005	0.005773503	4	0	0.01	B	24,31,50
11052	711	0.01	0.014142136	4	0	0.03	B	24,31,50
11052	713	0.015	0.019148542	4	0	0.04	B	24,31,50
11052	714	0.035	0	2	0.035	0.035		24
11052	715	0.15	0	2	0.15	0.15		24
11052	716	0	0	2	0	0		24
11053	710	0.0075	0.005	4	0	0.01	B	24,50,89
11053	711	0.0175	0.015	4	0	0.03	B	24,50,89
11053	712	0		1	0	0	C	89
11053	713	0.025	0.019148542	4	0	0.04	B	24,50,89
11053	714	0.035	0	2	0.035	0.035		24
11053	715	0.0124	0.01056551	3	0.0002	0.0185		24,89
11053	716	0	0	3	0	0		24,89
11060	710	0		1	0	0	B	50
11060	711	0.01		1	0.01	0.01	B	50
11060	713	0.02		1	0.02	0.02	B	50
11061	710	0.01		1	0.01	0.01	B	50
11061	711	0.02		1	0.02	0.02	B	50
11061	713	0.03		1	0.03	0.03	B	50
11080	710	0		1	0	0	D	31
11080	711	0		1	0	0	D	31
11080	713	0		1	0	0	D	31
11081	710	0		1	0	0	B	50
11081	711	0		1	0	0	B	50
11081	713	0		1	0	0	B	50
11088	710	0	0	3	0	0	C	73
11088	711	0	0	3	0	0	C	73
11088	712	0	0	3	0	0	C	73
11088	713	0	0	3	0	0	C	73
11088	714	0		3	0	0		73
11088	715	0		3	0	0		73
11088	716	0		3	0	0		73
11090	710	0		1	0	0	D	31
11090	711	0		1	0	0	D	31
11090	713	0		1	0	0	D	31
11091	710	0		1	0	0	D	89
11091	711	0		1	0	0	D	89
11091	712	0		1	0	0	D	89
11091	713	0		1	0	0	D	89
11091	715	0.0001		1	0.0001	0.0001		89
11091	716	0		1	0	0		89
11098	710	0		1	0	0	B	50
11098	711	0		1	0	0	B	50
11098	713	0		1	0	0	B	50
11099	710	0		1	0	0	B	50
11099	711	0		1	0	0	B	50
11099	713	0		1	0	0	B	50
11109	710	0	0	4	0	0	B	31,50,89
11109	711	0	0	4	0	0	B	31,50,89
11109	712	0		1	0	0	C	89
11109	713	0	0	4	0	0	B	31,50,89
11109	715	0.0001		1	0.0001	0.0001		89
11109	716	0		1	0	0		89
11110	710	0	0	2	0	0	B	50
11110	711	0	0	2	0	0	B	50
11110	713	0	0	2	0	0	B	50
11112	710	0		1	0	0	B	50
11112	711	0		1	0	0	B	50
11113	710	0		1	0	0	B	50
11113	711	0		1	0	0	B	50
11113	713	0		1	0	0	B	50
11114	710	0		1	0	0	B	50
11114	711	0		1	0	0	B	50
11114	713	0		1	0	0	B	50
11115	710	0		1	0	0	B	50
11115	711	0		1	0	0	B	50
11115	713	0		1	0	0	B	50
11116	710	0		1	0	0	D	31
11116	711	0		1	0	0	D	31
11116	713	0		1	0	0	D	31
11124	710	0	0	3	0	0	C	31,50,89
11124	711	0	0	3	0	0	C	31,50,89
11124	712	0		1	0	0	C	89
11124	713	0	0	3	0	0	C	31,50,89
11124	714	0		1	0	0		31
11124	715	5.00E-05	7.07E-05	2	0	0.0001		31,89
11124	716	0	0	2	0	0		31,89
11125	710	0	0	2	0	0	C	50,89
11125	711	0	0	2	0	0	C	50,89
11125	712	0		1	0	0	C	89
11125	713	0	0	2	0	0	C	50,89
11125	715	0.0001		1	0.0001	0.0001		89
11125	716	0		1	0	0		89
11126	710	0		1	0	0	B	50
11126	711	0		1	0	0	B	50
11126	713	0		1	0	0	B	50
11135	710	0		1	0	0	B	50
11135	711	0		1	0	0	B	50
11135	713	0		1	0	0	B	50
11136	710	0		1	0	0	B	50
11136	711	0		1	0	0	B	50
11136	713	0		1	0	0	B	50
11141	710	0		1	0	0	B	50
11141	711	0		1	0	0	B	50
11141	713	0		1	0	0	B	50
11142	710	0		1	0	0	B	50
11142	711	0		1	0	0	B	50
11142	713	0		1	0	0	B	50
11143	710	0		1	0	0	B	50
11143	711	0		1	0	0	B	50
11143	713	0		1	0	0	B	50
11144	710	0		1	0	0	B	50
11144	711	0		1	0	0	B	50
11144	713	0		1	0	0	B	50
11152	710	0		1	0	0	B	50
11152	711	0		1	0	0	B	50
11152	713	0		1	0	0	B	50
11161	710	0		1	0	0	D	31
11161	711	0		1	0	0	D	31
11161	713	0		1	0	0	D	31
11162	710	0		1	0	0	D	89
11162	711	0		1	0	0	D	89
11162	712	0		1	0	0	D	89
11162	713	0		1	0	0	D	89
11162	715	0		1	0	0		89
11162	716	0.0015		1	0.0015	0.0015		89
11167	710	0	0	2	0	0	C	31,50
11167	711	0	0	2	0	0	C	31,50
11167	713	0	0	2	0	0	C	31,50
11168	710	0	0	2	0	0	C	50,89
11168	711	0	0	2	0	0	C	50,89
11168	712	0		1	0	0	C	89
11168	713	0.005	0.007071068	2	0	0.01	C	50,89
11168	715	0.0001		1	0.0001	0.0001		89
11168	716	0		1	0	0		89
11203	710	0		1	0	0	B	50
11203	711	0		1	0	0	B	50
11203	713	0		1	0	0	B	50
11205	710	0		1	0	0	B	50
11205	711	0		1	0	0	B	50
11205	713	0		1	0	0	B	50
11206	710	0	0	2	0	0	C	31,50
11206	711	0	0	2	0	0	C	31,50
11206	713	0	0	2	0	0	C	31,50
11209	710	0		1	0	0	B	50
11209	711	0		1	0	0	B	50
11209	713	0		1	0	0	B	50
11210	710	0		1	0	0	B	50
11210	711	0		1	0	0	B	50
11210	713	0		1	0	0	B	50
11215	710	0.005	0.007071068	2	0	0.01	C	31,89
11215	711	0.015	0.007071068	2	0.01	0.02	C	31,89
11215	712	0		1	0	0	C	89
11215	713	0.02	0	2	0.02	0.02	C	31,89
11215	714	0.05		1	0.05	0.05		31
11215	715	0.0004	0.000565685	2	0	0.0008		31,89
11215	716	5.00E-05	7.07E-05	2	0	0.0001		31,89
11233	710	0		1	0	0	D	31
11233	711	0		1	0	0	D	31
11233	713	0		1	0	0	D	31
11246	710	0		1	0	0	B	50
11246	711	0		1	0	0	B	50
11246	713	0		1	0	0	B	50
11247	710	0		1	0	0	B	50
11247	711	0		1	0	0	B	50
11247	713	0		1	0	0	B	50
11251	710	0		1	0	0	D	89
11251	711	0		1	0	0	D	89
11251	712	0		1	0	0	D	89
11251	713	0		1	0	0	D	89
11251	715	0.0001		1	0.0001	0.0001		89
11251	716	0.0001		1	0.0001	0.0001		89
11252	710	0	0	3	0	0	B	31,50
11252	711	0	0	3	0	0	B	31,50
11252	713	0	0	3	0	0	B	31,50
11260	710	0	0	2	0	0	C	31,50
11260	711	0	0	2	0	0	C	31,50
11260	713	0	0	2	0	0	C	31,50
11261	710	0		1	0	0	B	50
11261	711	0		1	0	0	B	50
11261	713	0		1	0	0	B	50
11278	710	0	0	2	0	0	C	31,50
11278	711	0	0	2	0	0	C	31,50
11278	713	0.005	0.007071068	2	0	0.01	C	31,50
11282	710	0	0	2	0	0	C	31,50
11282	711	0	0	2	0	0	C	31,50
11282	713	0	0	2	0	0	C	31,50
11283	710	0	0	2	0	0	C	50,89
11283	711	0	0	2	0	0	C	50,89
11283	712	0		1	0	0	C	89
11283	713	0	0	2	0	0	C	50,89
11283	715	0		1	0	0		89
11283	716	0		1	0	0		89
11292	710	0		1	0	0	B	50
11292	711	0		1	0	0	B	50
11292	713	0		1	0	0	B	50
11298	710	0		1	0	0	B	50
11298	711	0		1	0	0	B	50
11298	713	0		1	0	0	B	50
11299	710	0		1	0	0	B	50
11299	711	0		1	0	0	B	50
11299	713	0		1	0	0	B	50
11300	710	0	0	3	0	0	C	73
11300	711	0	0	3	0	0	C	73
11300	712	0	0	3	0	0	C	73
11300	713	0	0	3	0	0	C	73
11300	714	0		3	0	0		73
11300	715	0		3	0	0		73
11300	716	0		3	0	0		73
11304	710	0	0	7	0	0	B	50,73
